num,title,download_url,description,pubdate,url,full_url
480,Animal Sacrifice,https://www.thisamericanlife.org/sites/default/files/audio/480/6xzKbhGq93ndQg3exi7L1j9V2w9RZM-gZG83pZ5P5bQ/480.mp3,"What animals sacrifice for us, and what we sacrifice for them. Including a story from Susan Orlean about dogs in World War II, and the This American Life staff confronts Ira about his dog, Piney.","Fri, 30 Nov 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/480,https://www.thisamericanlife.org/480/animal-sacrifice
479,Little War on the Prairie,https://www.thisamericanlife.org/sites/default/files/audio/479/yVSrwbArTUG3EqGujy6V3CFQXN6gihxwHMmWr4n0yWg/479.mp3,"Growing up in Mankato, Minnesota, John Biewen says, nobody ever talked about the most important historical event ever to happen there: in 1862, it was the site of the largest mass execution in U.S. history. Thirty-eight Dakota Indians were hanged after a war with white settlers. John went back to Minnesota to figure out what really happened 150 years ago, and why Minnesotans didn’t talk about it much after.","Fri, 23 Nov 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/479,https://www.thisamericanlife.org/479/little-war-on-the-prairie
478,Red State Blue State,https://www.thisamericanlife.org/sites/default/files/audio/478/SUJcqHTGbq-kZodGXyFe64Pnt3Ft1NSIlbbyMI213bI/478.mp3,"Everyone knows that politics is now so divided in our country that not only do the two sides disagree on the solutions to the country’s problems, they don’t even agree on what the problems are. It’s two versions of the world in collision. This week we hear from people who’ve seen this infect their personal lives.","Fri, 02 Nov 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/478,https://www.thisamericanlife.org/478/red-state-blue-state
477,Getting Away With It,https://www.thisamericanlife.org/sites/default/files/audio/477/rILGJ7s0K7FeKrfZ2gB1cGv7hXbNAnCGPq9YoFsRQjs/477.mp3,"People breaking the rules fully, completely, and with no bad consequences. Some justify this by saying they’re doing it for others, or for a greater good. Some really don’t care. And, unlike the mealy weaklings you usually hear on this program: none of these wrongdoers seems regretful about what they’ve done.","Fri, 19 Oct 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/477,https://www.thisamericanlife.org/477/getting-away-with-it
476,What Doesn’t Kill You,https://www.thisamericanlife.org/sites/default/files/audio/476/9gXlwMxlujhHCzj92AZlDaYT7W2zp-buCViGapJWk48/476.mp3,"Stories of how people cope after brushes with death. Sometimes death comes as a disease. Sometimes it swims up and bites you. And sometimes it's a pen or pencil, sitting there, just waiting for you to ingest it.","Fri, 05 Oct 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/476,https://www.thisamericanlife.org/476/what-doesnt-kill-you
475,Send a Message,https://www.thisamericanlife.org/sites/default/files/audio/475/GdEt5XPU-uN8jynWytxn-mscDa7SH3HzW9npimw0Egw/475.mp3,"This week people reach out in all kinds of ways to try to get their point across. And the recipients of those messages try to decipher what they mean. Messages in code, over the phone, and from beyond the grave.","Fri, 28 Sep 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/475,https://www.thisamericanlife.org/475/send-a-message
474,Back to School,https://www.thisamericanlife.org/sites/default/files/audio/474/ZJv_Tg_redH_-kr6ToymAipjTG0ecvJj6ZOLSHNoUfw/474.mp3,"As kids and teachers head back to school, we wanted to turn away from questions about politics and unions and money and all the regular school stuff people argue about, and turn to something more optimistic — an emerging theory about what to teach kids, from Paul Tough's book How Children Succeed.","Fri, 14 Sep 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/474,https://www.thisamericanlife.org/474/back-to-school
473,Loopholes,https://www.thisamericanlife.org/sites/default/files/audio/473/jd1TRK4nd8xJK7prIvajF0sLcRr9j3DfirvyySObRts/473.mp3,"Only the clever need apply. This week, stories of people acting on a technicality in the face of some of life's toughest regulators: financial regulators, parents and God.","Fri, 24 Aug 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/473,https://www.thisamericanlife.org/473/loopholes
472,Our Friend David,https://www.thisamericanlife.org/sites/default/files/audio/472/ZpyBpkJTXMFlYHj0JjbIccztad7plE2K-m0FozIfv-k/472.mp3,Favorite stories by our longtime contributor and friend David Rakoff.,"Fri, 17 Aug 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/472,https://www.thisamericanlife.org/472/our-friend-david
471,The Convert (2012),https://www.thisamericanlife.org/sites/default/files/audio/471/NOTujqRAOUoMmiU9QQp3jKHNI3-K-NNl9cXJBvd0WRw/471.mp3,"In 2006, a new convert showed up at a mosque in Orange County, California, eager to study the Koran and make new friends. But when he started acting odd and saying strange things, those friends got suspicious. To them, he was Farouk al-Aziz. But his real name was Craig Monteilh, and he was working undercover for the FBI.","Fri, 10 Aug 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/471,https://www.thisamericanlife.org/471/the-convert-2012
470,Show Me the Way,https://www.thisamericanlife.org/sites/default/files/audio/470/cpYf---PS1XMWGSIidQyI9NTgnCCNd0TmKHUxEvGEhc/470.mp3,"A 15-year-old boy travels more than one thousand miles—alone—to seek out his hero, a man he's never met. Plus more stories about people in trouble who look for help in mystifying places.","Fri, 27 Jul 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/470,https://www.thisamericanlife.org/470/show-me-the-way
469,Hiding in Plain Sight,https://www.thisamericanlife.org/sites/default/files/audio/469/gv4IADCo49m4qpBC52vfuVJdX9mEHV3D5W-sm9PKp-c/469.mp3,"Sometimes when something is happening right under your nose, it becomes even harder to notice than if it were happening in secret. Stories of people of using that to their advantage, including one man who takes down some of the most powerful criminals in the world.","Fri, 13 Jul 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/469,https://www.thisamericanlife.org/469/hiding-in-plain-sight
468,Switcheroo,https://www.thisamericanlife.org/sites/default/files/audio/468/G7ht-xAhfA9cfkisUcXEdZ2J0M8MlRgdlCMQuBay80Y/468.mp3,"People pretending to be people they're not: sometimes it's harmless, sometimes it's harmful, and sometimes it's hard to tell. From world-famous artists to mail-order brides to a practice that could change the face of American journalism.","Fri, 29 Jun 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/468,https://www.thisamericanlife.org/468/switcheroo
467,Americans in China,https://www.thisamericanlife.org/sites/default/files/audio/467/IC3KonH__51ZVDoG52NzusTXXxbTFZooGmbQBpkL5q8/467.mp3,"It used to be that the American expats in China were the big shots. They had the money, the status, the know-how. But that's changed. What's it like to be an American living in China now? And what do they understand about China that we don't?","Fri, 22 Jun 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/467,https://www.thisamericanlife.org/467/americans-in-china
466,Blackjack,https://www.thisamericanlife.org/sites/default/files/audio/466/bNwbLqTcApfUoWu2fWPzs_AzXtGehSyF2bkes0Bni70/466.mp3,The casino game everyone thinks they can beat.,"Fri, 08 Jun 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/466,https://www.thisamericanlife.org/466/blackjack
465,What Happened at Dos Erres,https://www.thisamericanlife.org/sites/default/files/audio/465/abpKrZUM5BZ8Dg9eap4aoCOoLOc7ZISCynP3-qDxGVM/465.mp3,"In 1982, the Guatemalan military massacred the villagers of Dos Erres, killing more than 200 people. Thirty years later, a Guatemalan living in the US got a phone call from a woman who told him that two boys had been abducted during the massacre — and he was one of them.","Fri, 25 May 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/465,https://www.thisamericanlife.org/465/what-happened-at-dos-erres
464,Invisible Made Visible,https://www.thisamericanlife.org/sites/default/files/audio/464/NxdhtyLV_xThE88x4hjshadQk4ht22UNqJl1uUYbIn0/464.mp3,"The radio version of an episode we did live on stage and beamed to movie theaters. David Sedaris, Tig Notaro, Ryan Knighton, and the late David Rakoff in his final performance on the show. The other half of this two-hour show was visual, including dancers, animation, and more. You can watch it on YouTube.","Fri, 18 May 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/464,https://www.thisamericanlife.org/464/invisible-made-visible
463,Mortal Vs. Venial,https://www.thisamericanlife.org/sites/default/files/audio/463/kzz7q5EnEw0DkQjdcCSpZgOFFozjucIJ2wCeRfAyzOo/463.mp3,"Religion makes it pretty clear what differentiates mortal sins from venial ones. Mortal are the really bad sins and venial the lesser ones. But in our everyday lives, it can be really difficult to determine just how bad we've been. This week we have stories of people trying to figure out that question.","Fri, 27 Apr 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/463,https://www.thisamericanlife.org/463/mortal-vs-venial
462,Own Worst Enemy,https://www.thisamericanlife.org/sites/default/files/audio/462/vnoQhkXgaouiNnXiS5JH17Ik2SRbdnBwq1djIX45w9Q/462.mp3,Stories of people who can’t seem to stop getting in their own way — sabotaging everything from their romantic relationships to their physical health. Featuring a new radio drama by Jonathan Mitchell.,"Fri, 13 Apr 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/462,https://www.thisamericanlife.org/462/own-worst-enemy
461,Take the Money and Run for Office,https://www.thisamericanlife.org/sites/default/files/audio/461/FZoiJT-gp9T6Xi4yhI-y9eDCPoOWnqxPPBn52bmoq3Q/461.mp3,"For anyone who has ever heard the term ""Washington insider"" and felt outside — we are with you. So this week, we go inside the rooms where the deals get made, to the actual moment that the checks change hands — and we ask the people writing and receiving the checks what, exactly, is the money buying?","Fri, 30 Mar 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/461,https://www.thisamericanlife.org/461/take-the-money-and-run-for-office
460,Retraction,https://www.thisamericanlife.org/sites/default/files/audio/460/uIoXkBMTqaK4wB0bdBc77fyD-yY4zeVj5UHjuYjx3hY/460.mp3,"We've discovered that one of our most popular episodes contained numerous fabrications. This week, we detail the errors in Mike Daisey's story about visiting Foxconn, which makes iPads and other products for Apple in China. Marketplace's China correspondent Rob Schmitz discovered the fabrications.
Transcript. Press Release.","Fri, 16 Mar 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/460,https://www.thisamericanlife.org/460/retraction
459,What Kind of Country,https://www.thisamericanlife.org/sites/default/files/audio/459/gruWBqbkL11j_K4INp5DpYaDHSLkmZLoVUEfpUVD_PM/459.mp3,"All across the country right now, local and state governments are finding they can't pay their bills. Schools are losing teachers, street lights are going dark, garbage is piling up in public parks, and cops are suddenly an optional expense.","Fri, 02 Mar 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/459,https://www.thisamericanlife.org/459/what-kind-of-country
458,Play the Part,https://www.thisamericanlife.org/sites/default/files/audio/458/YCO6yl9kRUTm1Fu8D2fwX41mpViuNC0P2r3f40SwI2g/458.mp3,Stories of people who decide to flip their personalities and do the exact opposite of what they normally do.,"Fri, 17 Feb 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/458,https://www.thisamericanlife.org/458/play-the-part
457,What I Did For Love,https://www.thisamericanlife.org/sites/default/files/audio/457/iJnRescVV8uhiN7O9NXVUT3T-3pQbOJ__mQ5Gy1zEHc/457.mp3,"Love makes us do crazy things. But not this crazy. This week for Valentine's Day we have stories of people going to extremes as they fall in love, chase love down, and try to make sense of it—including a teenager who falls for an undercover cop, and epic tales of snooping.","Fri, 10 Feb 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/457,https://www.thisamericanlife.org/457/what-i-did-for-love
456,Reap What You Sow,https://www.thisamericanlife.org/sites/default/files/audio/456/t6WQF4b1bk1g99Zpjv35HNQrlBUNws3vHrkzDugdARA/456.mp3,"Alabama's new immigration law aims to make life so difficult for illegal immigrants that they will ""self-deport."" And in a way it's working. Immigrants are fleeing Alabama...but not just the undocumented ones. This and other stories of people living with the unintended consequences of their decisions.","Fri, 27 Jan 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/456,https://www.thisamericanlife.org/456/reap-what-you-sow
455,Continental Breakup,https://www.thisamericanlife.org/sites/default/files/audio/455/IVQGzPWL7ZBBLxf3jiqpW9Z23kATA2WTXZIthhqqR6k/455.mp3,"If you're like us, when the words ""European debt crisis"" pop up in the news you feel a little worried, and a little like taking a nap. Turns out, there's a story behind this story. One that's filled with guilt, and drama, and betrayal, and 100-year-old dreams come true. Alex Blumberg of Planet Money guest hosts.","Fri, 20 Jan 2012 18:00:00 -0400",https://www.thisamericanlife.org/episode/455,https://www.thisamericanlife.org/455/continental-breakup
453,Nemeses,https://www.thisamericanlife.org/sites/default/files/audio/453/n5GcRXYEq41Eh0ROJbC1fIghPf1qvqEYr3eoWJ7WJ9s/453.mp3,"This week, stories where a longtime standoff keeps both sides coming back for more. Including a story about the time in Poland's recent history where the country's two political blocks came together and believed, however briefly, they'd be able to set aside their differences. And another story about a college rivalry gone viral, and personal.","Fri, 16 Dec 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/453,https://www.thisamericanlife.org/453/nemeses
452,Poultry Slam 2011,https://www.thisamericanlife.org/sites/default/files/audio/452/HeT3l4EVAsqrbq_JsnsZtUTF9QncKGivYGhjcRHAyuU/452.mp3,"We bring you our sort-of-annual holiday tradition: The Poultry Slam! Stories of what happens when humans and fowl collide, including the tale of one notorious turkey who unleashed a long reign of terror on an unsuspecting neighborhood.","Fri, 02 Dec 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/452,https://www.thisamericanlife.org/452/poultry-slam-2011
451,Back to Penn State,https://www.thisamericanlife.org/sites/default/files/audio/451/cED566EuNQKzlK8b27unUTPgi5Tdtyo3Hno77lPcOXs/451.mp3,"In the wake of the recent news, listeners have contacted us and tweeted about the show we did two years ago at Penn State, #1 Party School. We listen again to some of those stories, with new interviews recorded this past week, as Penn State fans and loyalists try to make sense of the actions of Coach Joe Paterno and school officials.","Fri, 18 Nov 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/451,https://www.thisamericanlife.org/451/back-to-penn-state
450,So Crazy It Just Might Work,https://www.thisamericanlife.org/sites/default/files/audio/450/62J8XgYvBfcle_WReEEgra6bLpnLug3V-4pZ7tmAW5Q/450.mp3,"A few years ago a cancer researcher named Jonathan Brody gave a speech at his alma mater saying that people in his field really needed to think outside the box to find a cure. Afterward he was approached by his old orchestra teacher, who had something way out of the box—a theory that he could kill cancer cells with electromagnetic waves. And other stories.","Fri, 11 Nov 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/450,https://www.thisamericanlife.org/450/so-crazy-it-just-might-work
449,Middle School,https://www.thisamericanlife.org/sites/default/files/audio/449/D-SWIRBBFiPhlwbctXbNKtPwhBZGZwGwr2PGIfxRUNQ/449.mp3,"This week, at the suggestion of a 14-year-old listener, we bring you stories from the awkward, confusing, hormonally charged world of middle school. Including a teacher who transforms peer pressure into a force for good, and reports from the frontlines of the middle school dance.","Fri, 28 Oct 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/449,https://www.thisamericanlife.org/449/middle-school
448,Adventure!,https://www.thisamericanlife.org/sites/default/files/audio/448/3eEaKeflbt034KVFmhhmW2LskedakVmYQIQosoK43lw/448.mp3,"Sometimes you choose the adventure and sometimes the adventure chooses you. This week, stories that pinpoint when people's boring old lives turn into something wildly unfamiliar. Including a story of one young man's time served in a Chinese prison, and a handful of adventure stories from some of our favorite writers.","Fri, 07 Oct 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/448,https://www.thisamericanlife.org/448/adventure
447,The Incredible Case of the P.I. Moms,https://www.thisamericanlife.org/sites/default/files/audio/447/VSjp3IT05HxXprTlbZA40mrLB5UitDRoDx1ZYW6U2rg/447.mp3,"What do you get when you take a private investigation firm, toss in a bunch of sexy soccer moms, then add official sponsorship from Glock firearms, a lying boss, and delusions of grandeur? This week's show. That's what you get.","Fri, 23 Sep 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/447,https://www.thisamericanlife.org/447/the-incredible-case-of-the-pi-moms
446,Living Without (2011),https://www.thisamericanlife.org/sites/default/files/audio/446/JcCAWDyyWyxj0o9VsAhMv4U2O4ChgCkYlbH0KxCIJ9I/446.mp3,"Stories of people living without. Nubar Alexanian explains what fish can do for him that his own ears cannot. Bobby Morris, on leaving baseball. And other stories.","Fri, 16 Sep 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/446,https://www.thisamericanlife.org/446/living-without-2011
445,Ten Years In,https://www.thisamericanlife.org/sites/default/files/audio/445/pWOnwU5dorYcAd45mCzaSRXK8e3GLkBtnlNOqbGYCdU/445.mp3,"In this show, we return to people who've been on This American Life in the last ten years, whose lives were drastically altered by 9/11, including Hyder Akbar, an Afghan-American teen who moved to Afghanistan after his father was tapped to become governor of Kunar province there. And Marian Fontana, whose husband Dave was a firefighter who died in the Twin Towers; and Lynn Simpson, who escaped from the 89th floor and made it out of the World Trade Center with about a minute to spare.","Fri, 09 Sep 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/445,https://www.thisamericanlife.org/445/ten-years-in
444,Gossip,https://www.thisamericanlife.org/sites/default/files/audio/444/BLtcuCRm1jJ2sNaXN_mz70qtqjtrYMTNLUakprHYvso/444.mp3,"This week, Sarah Koenig hosts, as we tackle the thing we all hate to love: Gossip. That's right; we've got rumor, we've got innuendo, and we've got a story of gossipers gone pro. Sarah even makes a compelling case that in some places, gossip could very well be saving lives. But you didn't hear it from us.","Fri, 26 Aug 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/444,https://www.thisamericanlife.org/444/gossip
443,Amusement Park,https://www.thisamericanlife.org/sites/default/files/audio/443/9-Ct8t_PSGkAMqTUhg3M4cDyfH1GjMTueaWsL9QzrV8/443.mp3,"We head to some of the happiest places on earth: amusement parks! Ira Glass takes us behind the scenes at Worlds of Fun in Kansas City, where the young staff – coached by a funny, fun-loving boss just a little older than they are – truly seem to love their jobs.","Fri, 12 Aug 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/443,https://www.thisamericanlife.org/443/amusement-park
442,Thugs,https://www.thisamericanlife.org/sites/default/files/audio/442/DCKPh_xCbqiWUCllQ0sZrUAqDYPfCNVYSMip7wqmThM/442.mp3,"Like a lot of Mexican towns, Florencia has had its share of problems dealing with drug gangs. That is until recently, when new narcos rolled into town telling residents that they were there to liberate them. They promised that people would live in peace and tranquility. And so far, it's working. As long as the narcos are on the streets with guns, people feel safe. That and other stories of thugs.","Fri, 29 Jul 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/442,https://www.thisamericanlife.org/442/thugs
441,When Patents Attack!,https://www.thisamericanlife.org/sites/default/files/audio/441/1SFdDnY27uovd33e8NkEW1oe--4jRuryBUoF6t-3MDQ/441.mp3,"Why would a company rent an office in a tiny town in East Texas, put a nameplate on the door, and leave it completely empty for a year? The answer involves a controversial billionaire physicist in Seattle, a 40 pound cookbook, and a war waging right now, all across the software and tech industries. We take you inside this war, and tell the fascinating story of how an idea enshrined in the US constitution to promote progress and innovation, is now being used to do the opposite.","Fri, 22 Jul 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/441,https://www.thisamericanlife.org/441/when-patents-attack
440,Game Changer,https://www.thisamericanlife.org/sites/default/files/audio/440/5I_SpDhWr0XLV6vcPxJw53p8fYBoxyuCavPoZeK2UB0/440.mp3,"A professor in Pennsylvania makes a calculation, to discover that his state is sitting atop a massive reserve of natural gas—enough to revolutionize how America gets its energy. But another professor in Pennsylvania does a different calculation and reaches a troubling conclusion: that getting natural gas out of the ground poses a risk to public health. Two men, two calculations, and two very different consequences.","Fri, 08 Jul 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/440,https://www.thisamericanlife.org/440/game-changer
439,A House Divided,https://www.thisamericanlife.org/sites/default/files/audio/439/xGzq6O4uRn9c7i0_8wrH3OeLdvo-9I48K3QPCnjzn8I/439.mp3,"m Including one story about nine public officials whose constituents are trying to throw them out of office, and another story about a man's very physical battle with himself.","Fri, 24 Jun 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/439,https://www.thisamericanlife.org/439/a-house-divided
438,Father's Day 2011,https://www.thisamericanlife.org/sites/default/files/audio/438/LtSWifrCkWfEAeik1ugtiIEfowrlbvK7he8NpjwGJUk/438.mp3,"Yes yes yes you've heard it all before, when it comes to stories of fathers and their children. There's the story of the kid who idolizes his dad, but then learns something and becomes disappointed. Or the opposite story, where the kid gives up on his dad when he's still young, and then much later comes to have a grudging respect. This week for fathers day: surprising stories of fathers trying to be good dads.","Fri, 17 Jun 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/438,https://www.thisamericanlife.org/438/fathers-day-2011
437,Old Boys Network,https://www.thisamericanlife.org/sites/default/files/audio/437/2LRRuWnXQNyr-8X1IsqIN-l81ETAFaRK5-w1lv6ToUE/437.mp3,"Stories about standing up to the man—or, really, the men. Nurses at a small Texas hospital report a well-connected doctor for dangerous medical practices, and find themselves under arrest. Plus...how political operators in Chicago get to be judges.","Fri, 03 Jun 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/437,https://www.thisamericanlife.org/437/old-boys-network
436,The Psychopath Test,https://www.thisamericanlife.org/sites/default/files/audio/436/skm6CBw0vYaZsn465bfSaNuBe9xSgsLZ5jKP0auvXGE/436.mp3,"We heard about a test that could determine if someone was a psychopath. So, naturally, our staff decided to take it.","Fri, 27 May 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/436,https://www.thisamericanlife.org/436/the-psychopath-test
435,How To Create a Job,https://www.thisamericanlife.org/sites/default/files/audio/435/RjX3aozinbvcSy2EsaliZ0XZyb07UJyNcYpHCZXEm6Q/435.mp3,It seems like every politician has a plan for putting people back to work. But we and the Planet Money team couldn’t help but wonder…how do you create a job? Can politicians truly create many jobs? Is it possible the whole thing is just well-intentioned hot air?,"Fri, 13 May 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/435,https://www.thisamericanlife.org/435/how-to-create-a-job
434,This Week,https://www.thisamericanlife.org/sites/default/files/audio/434/Y_QlkX-qaCQqKub6dZUsGSnb3-0GrhBWya1w7P-lrPo/434.mp3,"This week we're trying something we've never tried before: An hour of stories about...this week. We take a crack at major news events, like what's happening in Egypt; and at the most minor, like an 8-year-old who's finally taking the training wheels off her bike. The stories are united by one thing: They all happened in the seven days prior to broadcast.","Fri, 06 May 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/434,https://www.thisamericanlife.org/434/this-week
433,Fine Print 2011,https://www.thisamericanlife.org/sites/default/files/audio/433/IzFOdhoYHpCtz5LGsi93dPLtPqUHOsOVDtXgGkOCCMU/433.mp3,"Stories where the fine print changes everything, whether you read it or not.","Fri, 15 Apr 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/433,https://www.thisamericanlife.org/433/fine-print-2011
432,Know When To Fold ‘Em,https://www.thisamericanlife.org/sites/default/files/audio/432/0Wrqao5iMnRHFH-DROLmngqvAMQAB-TQUSCkiwkJeUk/432.mp3,"When is it time to walk away, and when is it time to run? This week we have the story of an entire country deciding whether to give up on just one of its citizens, when to hold 'em in order to win nearly a million dollars in poker, and a new story from Dave Dickerson.","Fri, 08 Apr 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/432,https://www.thisamericanlife.org/432/know-when-to-fold-em
431,See No Evil,https://www.thisamericanlife.org/sites/default/files/audio/431/qxaVxrC4ETpdDQIfB5Ejkb_KgCK7A7ogJWKO7fvs0pk/431.mp3,"When things are awkward or uncomfortable or distressing, a lot of times it's easier to not think about it. This week we have stories of people pretending that everything is okay and ignoring the awful stuff that's staring them straight in the face. Including a story of deceit and intrigue involving commemorative spoons from the Kennedy Center.","Fri, 01 Apr 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/431,https://www.thisamericanlife.org/431/see-no-evil
430,Very Tough Love,https://www.thisamericanlife.org/sites/default/files/audio/430/5hre4Rsc41ron8VjKMvKPcJF6F-OhU39ZsESgco7-As/430.mp3,"A drug court program that we believe is run differently from every other drug court in the country, doing some things that are contrary to the very philosophy of drug court. The result? People with offenses that would get minimal or no sentences elsewhere sometimes end up in the system five to ten years.","Fri, 25 Mar 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/430,https://www.thisamericanlife.org/430/very-tough-love
429,Will They Know Me Back Home?,https://www.thisamericanlife.org/sites/default/files/audio/429/ifUtrYIVINhhU4OE8YYHT9ykKVtdwtaedWjTQrQqpt0/429.mp3,"Stories of people who've grown so accustomed to wartime that the lives they've left behind no longer make sense. Including a US battalion going home on leave after 15 months of deployment, and an Iraqi translator's story of life after the gig is up.","Fri, 11 Mar 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/429,https://www.thisamericanlife.org/429/will-they-know-me-back-home
428,Oh You Shouldn't Have,https://www.thisamericanlife.org/sites/default/files/audio/428/VBYyYS_NwgwEXea8wP8m68VyvdOTw8OiHtk4Brm0OKw/428.mp3,"Stories about the perils of giving and receiving gifts: Ones that go over spectacularly well in spite of being in poor taste, and ones that flop even with the best intentions. Including what happens when—surprise!—your whole past gets laid out for a live TV audience.","Fri, 04 Mar 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/428,https://www.thisamericanlife.org/428/oh-you-shouldnt-have
427,Original Recipe,https://www.thisamericanlife.org/sites/default/files/audio/427/Rr2ScfmydlDaTBkhyfS0NOqJ-V4EnNwC2o2_LhBnDmo/427.mp3,"The formula for Coca-Cola is one of the most jealously guarded trade secrets in the world. Locked in a vault in Atlanta. Supposedly unreplicable. But we think we may have found the original recipe. And to see if the formula actually might be Coke, we made a batch. Or, anyway, we asked the folks at Jones Soda and Sovereign Flavors to whip up some up, to see if it tastes like Coke.","Fri, 11 Feb 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/427,https://www.thisamericanlife.org/427/original-recipe
426,Tough Room 2011,https://www.thisamericanlife.org/sites/default/files/audio/426/S36A-0tMgUGVjKlcY-LNPaokLwOzuTzoT16lQWwlMHo/426.mp3,"This week we bring you backstage with comedy writers at The Onion. They start with over 600 potential headlines for their fake-news newspaper each week, and over the course of two days, in the very tough room that is their editorial conference room, they select 16 to go in the paper. Plus other people speaking their minds in very tough rooms.","Fri, 04 Feb 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/426,https://www.thisamericanlife.org/426/tough-room-2011
425,Slow To React,https://www.thisamericanlife.org/sites/default/files/audio/425/8zMquto2X_7a2rc5VTe_aJi-xkKf5EJvMBlmhidrsxo/425.mp3,"This week we have stories where people's reactions move very slowly, including the story of a wedding 17 years in the making, and what it's like when you have a terminal illness that's supposed to kill you in a year or two, and it decides to take its time. Note: The story in Act One isn’t suitable for children, and we’d like to note a trigger warning to survivors of abuse.","Fri, 21 Jan 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/425,https://www.thisamericanlife.org/425/slow-to-react
424,Kid Politics,https://www.thisamericanlife.org/sites/default/files/audio/424/4eZij-Jaws3QAtCwHFQ87YpTnDxno0zLsRij3icHzj0/424.mp3,"What if, say, the U.S.-led invasion of Grenada in 1983 had been decided, not by Ronald Reagan, but by a bunch of middle-schoolers? And what if every rule at your high school had been determined, not by teachers and administrators, but entirely by teenagers? This week, stories about whether, when it comes to governing, kids do any better than grown-ups.","Fri, 14 Jan 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/424,https://www.thisamericanlife.org/424/kid-politics
423,The Invention of Money,https://www.thisamericanlife.org/sites/default/files/audio/423/B4VCrF8HFeG6fUzmApVPWClG0tRmqQTv1qRdnzNWj54/423.mp3,Five reporters stumbled on what seems like a basic question: What is money? The unsettling answer they found: Money is fiction. Photo: Stone money on the island of Yap.,"Fri, 07 Jan 2011 18:00:00 -0400",https://www.thisamericanlife.org/episode/423,https://www.thisamericanlife.org/423/the-invention-of-money
422,Comedians of Christmas Comedy Special,https://www.thisamericanlife.org/sites/default/files/audio/422/y2OX8cXUZBz_5f8C6Rkv5pgNy_48sjofsFPIWY54su0/422.mp3,"The holidays are stressful so we booked a seasonal pick-me-up: an hour of comedy. Including comedians Wyatt Cenac, Mike Birbiglia, Julian McCullough, Jenny Slate, Gabe Liedman and Edith Zimmerman. Musical guests: Dave Hill and Doug Gillard.","Fri, 17 Dec 2010 18:00:00 -0400",https://www.thisamericanlife.org/episode/422,https://www.thisamericanlife.org/422/comedians-of-christmas-comedy-special
